index_left,tag,t,lat,lon,geometry
383108,INVASAO  A DOMICILIO,2014-01-25 01:08:38,-5.853974787645773,-35.24454054223237,POINT (-35.24454054223237 -5.853974787645773)
383111,ROUBO A ESTABELECIMENTO COMERCIAL,2014-01-25 13:12:08,-5.856040061060386,-35.24797894749392,POINT (-35.24797894749392 -5.856040061060386)
383114,INVASAO  A DOMICILIO,2014-01-25 19:04:05,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383125,INVASAO  A DOMICILIO,2014-01-27 01:01:58,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383133,INVASAO  A DOMICILIO,2014-01-28 11:32:51,-5.85777676028577,-35.24320170805196,POINT (-35.24320170805196 -5.85777676028577)
383140,INVASAO  A DOMICILIO,2014-01-29 00:43:18,-5.8475517640798484,-35.245778640663374,POINT (-35.24577864066337 -5.847551764079848)
383141,INVASAO  A DOMICILIO,2014-01-29 10:15:35,-5.871499278761752,-35.22502189991185,POINT (-35.22502189991185 -5.871499278761752)
383166,FURTO A ESTABELECIMENTO COMERCIAL,2014-02-01 12:18:58,-5.8569367326812625,-35.249787880698406,POINT (-35.24978788069841 -5.856936732681262)
383167,FURTO A ESTABELECIMENTO COMERCIAL,2014-02-01 13:01:02,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383177,ROUBO EM RESIDENCIA,2014-02-02 18:56:11,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383184,ROUBO A FARMACIA,2014-02-03 12:33:05,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383199,INVASAO  A DOMICILIO,2014-02-05 00:24:48,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383206,INVASAO  A DOMICILIO,2014-02-06 00:28:01,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
383211,INVASAO  A DOMICILIO,2014-02-06 20:40:50,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383216,FURTO A ESTABELECIMENTO COMERCIAL,2014-02-07 18:33:52,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383217,FURTO EM RESIDENCIA,2014-02-07 20:05:11,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383223,INVASAO  A DOMICILIO,2014-02-08 03:04:31,-5.858782680281032,-35.24031714618798,POINT (-35.24031714618798 -5.858782680281032)
383232,INVASAO  A DOMICILIO,2014-02-09 12:42:45,-5.852646727808272,-35.23758467309321,POINT (-35.23758467309321 -5.852646727808272)
383253,INVASAO  PREDIO PUBLICO,2014-02-11 16:00:18,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383257,INVASAO  A DOMICILIO,2014-02-11 23:59:07,-5.861809608284337,-35.25188356081924,POINT (-35.25188356081924 -5.861809608284337)
383259,INVASAO  A DOMICILIO,2014-02-12 19:32:02,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383265,ROUBO A FARMACIA,2014-02-13 20:12:40,-5.856219032987733,-35.248430999603336,POINT (-35.24843099960334 -5.856219032987733)
383274,ROUBO EM RESIDENCIA,2014-02-14 20:02:54,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383278,FURTO EM RESIDENCIA,2014-02-15 00:13:57,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
383286,INVASAO  A DOMICILIO,2014-02-16 04:48:08,-5.851692100143422,-35.25021822620097,POINT (-35.25021822620097 -5.851692100143422)
383302,INVASAO  A DOMICILIO,2014-02-17 22:57:50,-5.831002092014336,-35.270083612276295,POINT (-35.2700836122763 -5.831002092014336)
383319,INVASAO  A DOMICILIO,2014-02-21 20:42:37,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383321,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2014-02-22 05:41:16,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383340,ROUBO EM RESIDENCIA,2014-02-24 20:10:00,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383349,ROUBO EM RESIDENCIA,2014-02-26 03:15:37,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383355,ROUBO A FARMACIA,2014-02-26 20:32:17,-5.849719400879985,-35.246238622406466,POINT (-35.24623862240647 -5.849719400879985)
383357,ROUBO A ESTABELECIMENTO COMERCIAL,2014-02-27 12:25:00,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383389,INVASAO  A DOMICILIO,2014-03-02 23:50:34,-5.864871982453005,-35.23212692800769,POINT (-35.23212692800769 -5.864871982453005)
383390,FURTO EM RESIDENCIA,2014-03-03 10:16:40,-5.852646727808272,-35.23758467309321,POINT (-35.23758467309321 -5.852646727808272)
383395,INVASAO  A DOMICILIO,2014-03-03 19:09:16,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
383396,INVASAO  A DOMICILIO,2014-03-04 02:21:21,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
383411,INVASAO  A ESTABELECIMENTO COMERCIAL,2014-03-06 01:43:52,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383420,INVASAO  A DOMICILIO,2014-03-07 11:07:43,-5.858762391134179,-35.24537207300726,POINT (-35.24537207300726 -5.858762391134179)
383422,ROUBO A ESTABELECIMENTO COMERCIAL,2014-03-07 16:19:01,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383428,INVASAO  A DOMICILIO,2014-03-08 06:00:41,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383430,FURTO EM RESIDENCIA,2014-03-08 12:27:07,-5.861123505583671,-35.24267346262231,POINT (-35.24267346262231 -5.861123505583671)
383431,FURTO EM RESIDENCIA,2014-03-08 12:40:28,-5.861689758820097,-35.23671799266751,POINT (-35.23671799266751 -5.861689758820097)
383441,INVASAO  A DOMICILIO,2014-03-10 01:37:01,-5.854192814161795,-35.23524386642494,POINT (-35.23524386642494 -5.854192814161795)
383443,FURTO EM RESIDENCIA,2014-03-09 22:32:48,-5.852265632931319,-35.242457581410186,POINT (-35.24245758141019 -5.852265632931319)
383446,INVASAO  A DOMICILIO,2014-03-09 23:54:22,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383452,ROUBO EM RESIDENCIA,2014-03-10 18:38:47,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383468,ROUBO A FARMACIA,2014-03-13 14:30:52,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383478,INVASAO  A DOMICILIO,2014-03-15 03:39:10,-5.850141030653387,-35.27611818176521,POINT (-35.27611818176521 -5.850141030653387)
383501,FURTO EM RESIDENCIA,2014-03-17 02:37:17,-5.860369136340964,-35.250433500632255,POINT (-35.25043350063225 -5.860369136340964)
383513,INVASAO  A DOMICILIO,2014-03-17 21:16:35,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383514,ROUBO EM RESIDENCIA,2014-03-17 21:25:57,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383518,INVASAO  A DOMICILIO,2014-03-18 22:20:34,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383523,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2014-03-19 01:41:34,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383552,INVASAO  A DOMICILIO,2014-03-23 01:37:27,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383556,ROUBO A FARMACIA,2014-03-23 11:49:23,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383563,INVASAO  A DOMICILIO,2014-03-23 23:09:27,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383587,ROUBO A ESTABELECIMENTO COMERCIAL,2014-03-27 18:01:13,-5.842381579911854,-35.25018100943809,POINT (-35.25018100943809 -5.842381579911854)
383591,INVASAO  A ESTABELECIMENTO COMERCIAL,2014-03-28 05:13:55,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383592,INVASAO  A ESTABELECIMENTO COMERCIAL,2014-03-28 07:37:47,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383595,ROUBO A ESTABELECIMENTO COMERCIAL,2014-03-28 22:50:48,-5.868314553053286,-35.23024494923547,POINT (-35.23024494923547 -5.868314553053286)
383609,INVASAO  A DOMICILIO,2014-03-30 00:31:49,-5.8644026694170375,-35.23645799379275,POINT (-35.23645799379275 -5.864402669417037)
383615,INVASAO  A DOMICILIO,2014-03-31 00:04:28,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383616,INVASAO  A DOMICILIO,2014-03-31 00:25:04,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383619,ROUBO A ESTABELECIMENTO COMERCIAL,2014-03-31 13:10:06,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
383631,ROUBO A ESTABELECIMENTO COMERCIAL,2014-04-02 19:23:27,-5.849719400879985,-35.246238622406466,POINT (-35.24623862240647 -5.849719400879985)
383637,ROUBO A ESTABELECIMENTO COMERCIAL,2014-04-03 08:45:27,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383652,INVASAO  A DOMICILIO,2014-04-05 19:31:41,-5.839103333674721,-35.27851066475362,POINT (-35.27851066475362 -5.839103333674721)
383658,ROUBO A POSTO DE COMBUSTIVEL,2014-04-08 20:47:14,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383665,FURTO EM RESIDENCIA,2014-04-06 23:42:41,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
383670,INVASAO  A ESTABELECIMENTO COMERCIAL,2014-04-09 02:21:14,-5.854038331811219,-35.25122054855886,POINT (-35.25122054855886 -5.854038331811219)
383688,FURTO EM RESIDENCIA,2014-04-11 14:09:37,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
383700,FURTO A ESTABELECIMENTO COMERCIAL,2014-04-12 16:36:12,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383732,INVASAO  A DOMICILIO,2014-04-16 02:31:49,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383736,ROUBO A ESTABELECIMENTO COMERCIAL,2014-04-17 13:23:15,-5.851081825960316,-35.24461926313825,POINT (-35.24461926313825 -5.851081825960316)
383737,INVASAO  A DOMICILIO,2014-04-17 15:02:49,-5.8529931254566625,-35.24137727670911,POINT (-35.24137727670911 -5.852993125456663)
383739,INVASAO  A DOMICILIO,2014-04-17 19:20:04,-5.849518302625246,-35.251292723832634,POINT (-35.25129272383263 -5.849518302625246)
383740,ROUBO A ESTABELECIMENTO COMERCIAL,2014-04-17 20:43:03,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383757,INVASAO  A DOMICILIO,2014-04-18 23:10:28,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383765,INVASAO  A DOMICILIO,2014-04-20 11:24:03,-5.861166295670407,-35.25449874579204,POINT (-35.25449874579204 -5.861166295670407)
383768,FURTO EM RESIDENCIA,2014-04-20 21:28:43,-5.851892834019209,-35.245254366731075,POINT (-35.24525436673107 -5.851892834019209)
383770,INVASAO  A DOMICILIO,2014-04-21 12:27:38,-5.8529931254566625,-35.24137727670911,POINT (-35.24137727670911 -5.852993125456663)
383773,INVASAO  A DOMICILIO,2014-04-21 23:44:58,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383785,INVASAO  A DOMICILIO,2014-04-24 03:26:08,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383797,INVASAO  A DOMICILIO,2014-04-25 02:42:03,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383823,INVASAO  A DOMICILIO,2014-04-28 03:04:35,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
383832,ROUBO A ESTABELECIMENTO COMERCIAL,2014-04-29 11:16:49,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383839,INVASAO  A DOMICILIO,2014-04-29 23:25:37,-5.871868419577559,-35.223127668985924,POINT (-35.22312766898592 -5.871868419577559)
383842,ROUBO A ESTABELECIMENTO COMERCIAL,2014-04-30 10:37:36,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383845,INVASAO  A DOMICILIO,2014-05-01 02:33:27,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383849,INVASAO  A DOMICILIO,2014-05-01 14:26:23,-5.856091816390282,-35.23507088124224,POINT (-35.23507088124224 -5.856091816390282)
383857,FURTO EM RESIDENCIA,2014-05-02 11:34:36,-5.8578801877150575,-35.23995247547608,POINT (-35.23995247547608 -5.857880187715057)
383867,INVASAO  A DOMICILIO,2014-05-04 02:53:29,-5.849690370278061,-35.25345979516929,POINT (-35.25345979516929 -5.849690370278061)
383883,ROUBO A ESTABELECIMENTO BANCARIO,2014-05-08 17:48:30,-5.8655014943149455,-35.23294185927873,POINT (-35.23294185927873 -5.865501494314945)
383886,ROUBO A ESTABELECIMENTO COMERCIAL,2014-05-09 11:38:32,-5.850917680034994,-35.24046633765166,POINT (-35.24046633765166 -5.850917680034994)
383940,INVASAO  A DOMICILIO,2014-05-17 00:58:37,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
383968,ROUBO EM RESIDENCIA,2014-05-21 10:45:37,-5.866571044848463,-35.236737444703785,POINT (-35.23673744470378 -5.866571044848463)
383969,ROUBO EM RESIDENCIA,2014-05-21 14:34:24,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
383978,INVASAO  A DOMICILIO,2014-05-22 19:34:52,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
383990,FURTO EM RESIDENCIA,2014-05-24 08:14:41,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384012,FURTO EM RESIDENCIA,2014-05-27 11:09:07,-5.860187986022144,-35.25052304255642,POINT (-35.25052304255642 -5.860187986022144)
384017,ROUBO A ESTABELECIMENTO COMERCIAL,2014-05-27 16:48:48,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
384027,FURTO EM RESIDENCIA,2014-05-28 09:46:02,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
384036,INVASAO  A DOMICILIO,2014-05-29 17:40:30,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
384046,INVASAO  A DOMICILIO,2014-05-31 06:06:55,-5.855996368399997,-35.2363342534568,POINT (-35.2363342534568 -5.855996368399997)
384050,ROUBO A ESTABELECIMENTO COMERCIAL,2014-05-31 18:45:23,-5.861809608284337,-35.25188356081924,POINT (-35.25188356081924 -5.861809608284337)
384053,ROUBO A ESTABELECIMENTO COMERCIAL,2014-05-31 22:38:13,-5.836033377292283,-35.255300701558,POINT (-35.255300701558 -5.836033377292283)
384056,INVASAO  A DOMICILIO,2014-06-01 00:42:31,-5.828274624915522,-35.27395388275005,POINT (-35.27395388275005 -5.828274624915522)
384059,ROUBO EM RESIDENCIA,2014-06-01 18:13:43,-5.867967395982739,-35.22663275477393,POINT (-35.22663275477393 -5.867967395982739)
384066,INVASAO  A DOMICILIO,2014-06-02 15:07:18,-5.8629661180148,-35.234015003604306,POINT (-35.23401500360431 -5.8629661180148)
384078,FURTO EM RESIDENCIA,2014-06-04 13:56:40,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384091,INVASAO  A DOMICILIO,2014-06-05 23:07:46,-5.868697397093712,-35.224920510807735,POINT (-35.22492051080773 -5.868697397093712)
384092,INVASAO  A DOMICILIO,2014-06-06 00:46:39,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
384123,INVASAO  A DOMICILIO,2014-06-10 23:35:54,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384130,INVASAO  A DOMICILIO,2014-06-12 09:37:58,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384149,ROUBO A ESTABELECIMENTO BANCARIO,2014-06-16 17:02:38,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384153,FURTO EM RESIDENCIA,2014-06-17 06:38:14,-5.8541754071243,-35.26205306720644,POINT (-35.26205306720644 -5.8541754071243)
384161,INVASAO  A DOMICILIO,2014-06-18 03:59:19,-5.868697397093712,-35.224920510807735,POINT (-35.22492051080773 -5.868697397093712)
384164,FURTO EM RESIDENCIA,2014-06-19 00:08:04,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384166,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2014-06-19 03:47:36,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384435,FURTO EM RESIDENCIA,2014-06-22 16:07:12,-5.856091816390282,-35.23507088124224,POINT (-35.23507088124224 -5.856091816390282)
384438,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2014-06-22 19:50:27,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384442,FURTO A ESTABELECIMENTO COMERCIAL,2014-06-23 14:00:05,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
384445,FURTO EM RESIDENCIA,2014-06-24 15:14:25,-5.851355179725312,-35.24407875361577,POINT (-35.24407875361577 -5.851355179725312)
384455,ROUBO A ESTABELECIMENTO BANCARIO,2014-06-26 06:24:29,-5.856797268020781,-35.239496819491336,POINT (-35.23949681949134 -5.856797268020781)
384477,INVASAO  A DOMICILIO,2014-06-29 04:38:05,-5.836033377292283,-35.255300701558,POINT (-35.255300701558 -5.836033377292283)
384484,INVASAO  A DOMICILIO,2014-06-30 17:56:30,-5.845776544416718,-35.26012374007656,POINT (-35.26012374007656 -5.845776544416718)
384485,INVASAO  A DOMICILIO,2014-06-30 18:35:15,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
384488,INVASAO  A DOMICILIO,2014-07-01 22:44:49,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
384489,INVASAO  A DOMICILIO,2014-07-02 03:20:54,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384531,INVASAO  A DOMICILIO,2014-07-06 20:49:30,-5.8261835461690525,-35.27692406987407,POINT (-35.27692406987407 -5.826183546169053)
384536,INVASAO  A DOMICILIO,2014-07-08 01:54:01,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384539,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-08 11:19:40,-5.854354731677414,-35.26241485309867,POINT (-35.26241485309867 -5.854354731677414)
384563,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-10 19:32:52,-5.857564761530259,-35.25096387052742,POINT (-35.25096387052742 -5.857564761530259)
384571,INVASAO  A DOMICILIO,2014-07-11 18:47:36,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384592,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-14 18:48:12,-5.836353479741024,-35.26559199979367,POINT (-35.26559199979367 -5.836353479741024)
384598,INVASAO  A DOMICILIO,2014-07-15 01:59:16,-5.844472586706082,-35.247210606325226,POINT (-35.24721060632523 -5.844472586706082)
384604,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-15 22:11:59,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384608,INVASAO  A DOMICILIO,2014-07-16 02:02:48,-5.869703974771208,-35.22185529245558,POINT (-35.22185529245558 -5.869703974771208)
384616,INVASAO  A DOMICILIO,2014-07-16 21:40:16,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384617,INVASAO  A DOMICILIO,2014-07-16 22:33:29,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384625,FURTO EM RESIDENCIA,2014-07-17 13:42:26,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384650,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-19 14:38:08,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384672,INVASAO  A ESTABELECIMENTO COMERCIAL,2014-07-23 00:46:00,-5.837481844903522,-35.25476491138246,POINT (-35.25476491138246 -5.837481844903522)
384677,INVASAO  A DOMICILIO,2014-07-24 01:06:03,-5.854889588626639,-35.2418361738775,POINT (-35.2418361738775 -5.854889588626639)
384679,INVASAO  A DOMICILIO,2014-07-24 01:39:53,-5.856959592794148,-35.24410112253903,POINT (-35.24410112253903 -5.856959592794148)
384696,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-26 12:15:08,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384698,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-26 17:57:14,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384703,INVASAO  A DOMICILIO,2014-07-26 20:48:38,-5.836353479741024,-35.26559199979367,POINT (-35.26559199979367 -5.836353479741024)
384704,ROUBO A ESTABELECIMENTO BANCARIO,2014-07-26 21:34:18,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384714,FURTO EM RESIDENCIA,2014-07-28 00:11:01,-5.862707350331316,-35.253421718013904,POINT (-35.2534217180139 -5.862707350331316)
384720,INVASAO  A DOMICILIO,2014-07-28 14:59:10,-5.870846683967512,-35.229984207853235,POINT (-35.22998420785324 -5.870846683967512)
384731,ROUBO EM RESIDENCIA,2014-07-29 20:14:42,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
384741,INVASAO  A DOMICILIO,2014-07-30 20:43:05,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384747,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-31 13:59:31,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384748,ROUBO A ESTABELECIMENTO COMERCIAL,2014-07-31 17:39:18,-5.837468770269169,-35.25801435392022,POINT (-35.25801435392022 -5.837468770269169)
384756,ROUBO A ESTABELECIMENTO COMERCIAL,2014-08-01 23:29:17,-5.849719400879985,-35.246238622406466,POINT (-35.24623862240647 -5.849719400879985)
384760,FURTO EM RESIDENCIA,2014-08-02 15:37:42,-5.8535003309356854,-35.250135194498895,POINT (-35.2501351944989 -5.853500330935685)
384763,ROUBO A ESTABELECIMENTO COMERCIAL,2014-08-02 21:52:28,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
384766,ROUBO EM RESIDENCIA,2014-08-03 19:54:54,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
384779,INVASAO  A DOMICILIO,2014-08-04 20:42:00,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
384790,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2014-08-05 21:03:19,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384792,ROUBO EM RESIDENCIA,2014-08-06 11:48:54,-5.86551484543365,-35.229601930343016,POINT (-35.22960193034302 -5.86551484543365)
384797,ROUBO A ESTABELECIMENTO COMERCIAL,2014-08-07 01:47:52,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384808,INVASAO  A DOMICILIO,2014-08-08 22:20:18,-5.85623136840941,-35.24536195936084,POINT (-35.24536195936084 -5.85623136840941)
384819,INVASAO  A DOMICILIO,2014-08-11 02:31:31,-5.848448817395856,-35.24749727596215,POINT (-35.24749727596215 -5.848448817395856)
384838,ROUBO A POSTO DE COMBUSTIVEL,2013-07-06 17:30:32,-5.819598095297223,-35.2511733265537,POINT (-35.2511733265537 -5.819598095297223)
384839,ROUBO A ESTABELECIMENTO COMERCIAL,2014-08-14 14:22:32,-5.856040061060386,-35.24797894749392,POINT (-35.24797894749392 -5.856040061060386)
384840,INVASAO  A DOMICILIO,2014-08-14 14:29:23,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
384845,FURTO EM RESIDENCIA,2014-08-15 00:18:31,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384855,INVASAO  A DOMICILIO,2014-08-16 00:57:02,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384859,FURTO EM RESIDENCIA,2014-08-16 12:44:00,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
384861,FURTO A ESTABELECIMENTO COMERCIAL,2014-08-16 15:06:39,-5.868502195847171,-35.228530558129854,POINT (-35.22853055812985 -5.868502195847171)
384889,ROUBO EM RESIDENCIA,2014-08-19 05:39:28,-5.852352576104773,-35.26574662732261,POINT (-35.26574662732261 -5.852352576104773)
384891,ROUBO A POSTO DE COMBUSTIVEL,2013-07-06 17:32:19,-5.819598095297223,-35.2511733265537,POINT (-35.2511733265537 -5.819598095297223)
384896,INVASAO  A DOMICILIO,2014-08-20 00:48:33,-5.8738423360713465,-35.22683663081625,POINT (-35.22683663081625 -5.873842336071347)
384901,INVASAO  A DOMICILIO,2014-08-20 13:13:41,-5.869244445759397,-35.22374916061362,POINT (-35.22374916061362 -5.869244445759397)
384911,ROUBO A ESTABELECIMENTO COMERCIAL,2014-08-21 15:30:18,-5.841767653364207,-35.245484779711205,POINT (-35.24548477971121 -5.841767653364207)
384929,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2014-08-23 13:40:09,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384931,FURTO A ESTABELECIMENTO COMERCIAL,2014-08-23 15:57:56,-5.8407678965181375,-35.2468347692409,POINT (-35.2468347692409 -5.840767896518138)
384945,INVASAO  A DOMICILIO,2014-08-24 23:14:20,-5.856051668636877,-35.24509043923126,POINT (-35.24509043923126 -5.856051668636877)
384950,ROUBO A ESTABELECIMENTO COMERCIAL,2014-08-25 19:01:30,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384956,INVASAO  A DOMICILIO,2014-08-26 21:15:10,-5.856496383541714,-35.24689756443328,POINT (-35.24689756443328 -5.856496383541714)
384964,INVASAO  A DOMICILIO,2014-08-28 02:01:45,-5.85623136840941,-35.24536195936084,POINT (-35.24536195936084 -5.85623136840941)
384968,FURTO A ESTABELECIMENTO COMERCIAL,2014-08-28 09:18:58,-5.864882443583876,-35.22950914799737,POINT (-35.22950914799737 -5.864882443583876)
384976,ROUBO A ESTABELECIMENTO COMERCIAL,2014-08-28 21:31:28,-5.849719400879985,-35.246238622406466,POINT (-35.24623862240647 -5.849719400879985)
